timestamp_utc,product,area_name,location_type,location_name,lat,lon,value,mean,min,max,pixel_count,fetched_at_utc
2026-05-19T00:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-19T08:21:20Z
2026-05-19T00:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-19T08:21:20Z
2026-05-19T00:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-19T08:21:20Z
2026-05-19T00:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-19T08:21:20Z
2026-05-19T00:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-19T08:21:20Z
2026-05-19T00:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-19T08:21:20Z
2026-05-19T03:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-20T07:34:01Z
2026-05-19T03:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T03:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T03:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T03:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T03:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T06:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-20T07:34:01Z
2026-05-19T06:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T06:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T06:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T06:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T06:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T09:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-20T07:34:01Z
2026-05-19T09:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T09:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T09:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T09:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T09:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T12:00:00Z,CUM3,panna,area,panna,,,,0.069,0.000,0.256,13,2026-05-20T07:34:01Z
2026-05-19T12:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T12:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T12:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T12:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.233,,,,,2026-05-20T07:34:01Z
2026-05-19T12:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.321,,,,,2026-05-20T07:34:01Z
2026-05-19T15:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-20T07:34:01Z
2026-05-19T15:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T15:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T15:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T15:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T15:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T18:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-20T07:34:01Z
2026-05-19T18:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T18:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T18:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T18:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T18:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T21:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-20T07:34:01Z
2026-05-19T21:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T21:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T21:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T21:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-20T07:34:01Z
2026-05-19T21:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-20T07:34:01Z
2026-05-20T00:00:00Z,CUM3,panna,area,panna,,,,0.000,0.000,0.000,13,2026-05-20T07:34:01Z
2026-05-20T00:00:00Z,CUM3,panna,vertex,panna_v1,44.069925,11.282878,0.000,,,,,2026-05-20T07:34:01Z
2026-05-20T00:00:00Z,CUM3,panna,vertex,panna_v2,44.056699,11.316312,0.000,,,,,2026-05-20T07:34:01Z
2026-05-20T00:00:00Z,CUM3,panna,vertex,panna_v3,44.073086,11.330343,0.000,,,,,2026-05-20T07:34:01Z
2026-05-20T00:00:00Z,CUM3,panna,vertex,panna_v4,44.092201,11.312029,0.000,,,,,2026-05-20T07:34:01Z
2026-05-20T00:00:00Z,CUM3,panna,vertex,panna_v5,44.094786,11.282969,0.000,,,,,2026-05-20T07:34:01Z
